250,11247.216796875
275,9032.38671875
300,7260.40185546875
325,6082.341796875
350,5055.5458984375
375,10449.1416015625
400,7959.5791015625
425,6756.9306640625
450,6081.572265625
475,5345.234375
500,5025.78759765625
525,4908.24853515625
550,4416.29638671875
575,4074.773193359375
600,3782.30224609375
625,3628.538330078125
650,3444.02685546875
675,3270.537841796875
700,3109.420654296875
725,3071.7392578125
750,2908.22802734375
775,2907.09033203125
800,2734.736572265625
825,2640.886962890625
850,2597.37548828125
875,2560.10888671875
900,2628.800048828125
925,2598.65234375
950,2494.91845703125
975,2448.197021484375
1000,2345.465087890625
1025,2361.60107421875
1050,2228.02197265625
1075,2173.89599609375
1100,2123.302490234375
1125,2058.669921875
1150,2089.92578125
1175,2056.806396484375
1200,1912.4598388671875
1225,1898.7047119140625
1250,1827.873291015625
1275,1822.5919189453125
1300,1824.781005859375
1325,1805.34619140625
1350,1723.267822265625
1375,1687.4842529296875
1400,1653.5289306640625
1425,1647.4708251953125
1450,1626.1395263671875
1475,1560.9173583984375
1500,1545.3408203125
1525,1485.1700439453125
1550,1468.882080078125
1575,1439.824462890625
1600,1424.8349609375
1625,1474.055419921875
1650,1367.6064453125
1675,1357.1168212890625
1700,1360.5101318359375
1725,1287.3013916015625
1750,1280.0472412109375
1775,1239.449951171875
1800,1255.010009765625
1825,1238.126220703125
1850,1301.039794921875
1875,1172.3948974609375
1900,1176.128662109375
1925,1177.678466796875
1950,1131.4447021484375
1975,1076.681884765625
2000,1063.9609375
2025,1058.826171875
2050,1048.0516357421875
2075,1027.150634765625
2100,1013.69384765625
2125,1018.4218139648438
2150,990.4628295898438
2175,1000.5903930664062
2200,963.778076171875
2225,931.0255126953125
2250,931.9826049804688
2275,920.2847900390625
2300,899.2940063476562
2325,891.8924560546875
2350,944.6558227539062
2375,838.0098266601562
2400,859.4602661132812
2425,818.2418823242188
2450,876.8640747070312
2475,822.6487426757812
2500,825.1145629882812
2513,799.0925903320312
2527,833.4467163085938
2540,831.4006958007812
2554,817.8366088867188
2569,811.8433227539062
2583,771.5762939453125
2598,761.8516845703125
2614,783.911865234375
2630,823.5709838867188
2646,791.4801025390625
2662,734.5458984375
2679,756.4122314453125
2697,782.3992919921875
2714,775.630126953125
2733,735.2158813476562
2752,747.3805541992188
2771,761.3369140625
2791,768.5547485351562
2811,725.086669921875
2833,729.8549194335938
2854,779.6173095703125
2877,860.870849609375
2900,736.8865356445312
2924,693.1610107421875
2949,720.171630859375
2974,741.942626953125
3001,699.5156860351562
3029,699.5723876953125
3057,694.6131591796875
3087,715.3301391601562
3118,656.3773803710938
3150,681.0621337890625
3183,704.7557983398438
3218,637.6612548828125
3255,654.4603881835938
3293,678.391357421875
3333,623.113525390625
3376,625.1216430664062
3420,665.7733764648438
3467,593.3406982421875
3516,617.2954711914062
3569,613.7818603515625
3625,586.4207763671875
3684,639.5478515625
3748,568.6826171875
3816,666.5404052734375
3889,573.9812622070312
3969,556.9218139648438
4055,593.0224609375
4149,537.9590454101562
4253,550.3252563476562
4368,530.7619018554688
4496,523.7134399414062
4642,530.2605590820312
4807,467.6161804199219
5000,490.00250244140625
5228,479.6329650878906
5503,523.995849609375
5848,418.70343017578125
6300,459.1915588378906
6934,815.703369140625
7937,3724.968017578125
10000,3377.60546875
