250,4594.83251953125
275,3442.87744140625
300,2652.53369140625
325,2093.561767578125
350,1670.5750732421875
375,1358.0093994140625
400,1127.00732421875
425,935.0403442382812
450,784.6932983398438
475,669.6007690429688
500,574.02880859375
525,551.8274536132812
550,489.1453552246094
575,443.99517822265625
600,366.244873046875
625,321.7070007324219
650,337.1376647949219
675,315.74835205078125
700,295.1607666015625
725,307.4354248046875
750,285.1256408691406
775,314.45196533203125
800,287.22686767578125
825,283.4462585449219
850,297.0245056152344
875,277.1496887207031
900,292.0499267578125
925,280.04864501953125
950,267.9552001953125
975,276.4154968261719
1000,259.03717041015625
1025,290.1319580078125
1050,265.8785400390625
1075,264.4736022949219
1100,268.5419616699219
1125,250.2645721435547
1150,245.7733154296875
1175,263.2591247558594
1200,245.7855987548828
1225,256.05120849609375
1250,248.6876220703125
1275,237.24032592773438
1300,259.73760986328125
1325,255.8699493408203
1350,246.13375854492188
1375,238.9248046875
1400,231.73837280273438
1425,256.2314147949219
1450,246.68365478515625
1475,241.4192657470703
1500,234.03109741210938
1525,227.9198760986328
1550,244.46975708007812
1575,238.5070037841797
1600,230.57919311523438
1625,227.70790100097656
1650,229.08621215820312
1675,241.19091796875
1700,233.7208251953125
1725,230.71539306640625
1750,228.20556640625
1775,220.2449951171875
1800,234.8625946044922
1825,232.2145233154297
1850,227.28192138671875
1875,221.25978088378906
1900,217.1279296875
1925,231.16082763671875
1950,225.34962463378906
1975,218.8257293701172
2000,224.13311767578125
2025,223.29959106445312
2050,239.93548583984375
2075,235.84768676757812
2100,226.1616668701172
2125,223.03948974609375
2150,216.94566345214844
2175,214.49932861328125
2200,223.3210906982422
2225,218.81446838378906
2250,225.85446166992188
2275,220.0115203857422
2300,218.18368530273438
2325,233.2631072998047
2350,229.90541076660156
2375,220.0094757080078
2400,213.58079528808594
2425,213.33914184570312
2450,218.3546905517578
2475,214.22898864746094
2500,218.21133422851562
2513,217.16787719726562
2527,214.98777770996094
2540,213.48147583007812
2554,211.15289306640625
2569,221.20346069335938
2583,218.44992065429688
2598,215.69229125976562
2614,214.83212280273438
2630,217.8314208984375
2646,217.7945556640625
2662,214.17471313476562
2679,212.34381103515625
2697,221.2659149169922
2714,216.59341430664062
2733,215.79469299316406
2752,209.39366149902344
2771,216.82176208496094
2791,213.46304321289062
2811,210.76480102539062
2833,219.26809692382812
2854,214.98367309570312
2877,211.9884796142578
2900,208.7843780517578
2924,206.160888671875
2949,217.83450317382812
2974,213.88287353515625
3001,211.9383087158203
3029,214.08563232421875
3057,210.32652282714844
3087,215.61343383789062
3118,211.44166564941406
3150,196.6755828857422
3183,193.8483123779297
3218,213.2869110107422
3255,208.70655822753906
3293,210.8026885986328
3333,214.1091766357422
3376,191.81875610351562
3420,190.07180786132812
3467,215.3850860595703
3516,208.5939178466797
3569,197.87469482421875
3625,206.271484375
3684,204.29721069335938
3748,204.69862365722656
3816,186.58201599121094
3889,197.0513916015625
3969,202.1017608642578
4055,210.90509033203125
4149,211.34848022460938
4253,198.97549438476562
4368,208.81919860839844
4496,196.9971160888672
4642,209.82681274414062
4807,176.52838134765625
5000,209.10284423828125
5228,241.2902374267578
5503,235.47084045410156
5848,195.77037048339844
6300,205.21676635742188
6934,1778.156494140625
7937,3562.6220703125
10000,3246.782470703125
